id,title,release_date,budget,revenue,budget_clean,revenue_clean,release_date_clean,release_year,release_month,budget_missing_flag,revenue_missing_flag,suspicious_flag,financial_status
9836,Happy Feet,2006-11-16,0,384335608.0,,384335608.0,2006-11-16,2006.0,11.0,True,False,True,Revenue Only
9809,Let's Go to Prison,11/17/2006,0,4630045.0,,4630045.0,2006-11-17,2006.0,11.0,True,False,True,Revenue Only
9969,Deck the Halls,11/22/2006,0,47231070.0,,47231070.0,2006-11-22,2006.0,11.0,True,False,True,Revenue Only
2357,10 Items or Less,2006-09-11,0,580527.0,,580527.0,2006-09-11,2006.0,9.0,True,False,True,Revenue Only
7873,Harsh Times,11-09-2005,,5967038.0,,5967038.0,2005-11-09,2005.0,11.0,True,False,True,Revenue Only
10032,Van Wilder 2: The Rise of Taj,01-12-2006,,6086508.0,,6086508.0,2006-01-12,2006.0,1.0,True,False,True,Revenue Only
11170,We Are Marshall,2006-12-12,0,43545364.0,,43545364.0,2006-12-12,2006.0,12.0,True,False,True,Revenue Only
1247,The Good Shepherd,2006-12-11,,59908565.0,,59908565.0,2006-12-11,2006.0,12.0,True,False,True,Revenue Only
1730,INLAND EMPIRE,06-09-2006,0,849055.0,,849055.0,2006-06-09,2006.0,6.0,True,False,True,Revenue Only
8618,The History Boys,02-10-2006,,13401952.0,,13401952.0,2006-02-10,2006.0,2.0,True,False,True,Revenue Only
1259,Notes on a Scandal,12/25/2006,0,49469904.0,,49469904.0,2006-12-25,2006.0,12.0,True,False,True,Revenue Only
9053,DOA: Dead or Alive,2006-09-07,,480314.0,,480314.0,2006-09-07,2006.0,9.0,True,False,True,Revenue Only
1251,Letters from Iwo Jima,2006-12-19,0,68673228.0,,68673228.0,2006-12-19,2006.0,12.0,True,False,True,Revenue Only
9656,Black Christmas,25-12-2006,,21510851.0,,21510851.0,2006-12-25,2006.0,12.0,True,False,True,Revenue Only
14396,Code Name: The Cleaner,05-01-2007,0,10337477.0,,10337477.0,2007-05-01,2007.0,5.0,True,False,True,Revenue Only
1931,Stomp the Yard,2007-05-16,0,75511123.0,,75511123.0,2007-05-16,2007.0,5.0,True,False,True,Revenue Only
4283,Primeval,01/12/2007,,10597734.0,,10597734.0,2007-01-12,2007.0,1.0,True,False,True,Revenue Only
7457,Alpha Dog,01/27/2006,0,15309302.0,,15309302.0,2006-01-27,2006.0,1.0,True,False,True,Revenue Only
25648,Time,06/30/2006,0,14742.0,,14742.0,2006-06-30,2006.0,6.0,True,False,True,Revenue Only
1265,Bridge to Terabithia,16-02-2007,,137587063.0,,137587063.0,2007-02-16,2007.0,2.0,True,False,True,Revenue Only
13140,Kenny,08/17/2006,0,7778177.0,,7778177.0,2006-08-17,2006.0,8.0,True,False,True,Revenue Only
13365,49 Up,2005-09-15,0,238073.0,,238073.0,2005-09-15,2005.0,9.0,True,False,True,Revenue Only
13668,Catch and Release,2006-10-20,0,16158487.0,,16158487.0,2006-10-20,2006.0,10.0,True,False,True,Revenue Only
1257,Because I Said So,2007-02-02,0,69485490.0,,69485490.0,2007-02-02,2007.0,2.0,True,False,True,Revenue Only
1248,Hannibal Rising,2007-02-06,0,82169884.0,,82169884.0,2007-02-06,2007.0,2.0,True,False,True,Revenue Only
14761,Cocaine Cowboys,04/26/2006,0,163000.0,,163000.0,2006-04-26,2006.0,4.0,True,False,True,Revenue Only
40973,Myra Breckinridge,24-06-1970,,3000000.0,,3000000.0,1970-06-24,1970.0,6.0,True,False,True,Revenue Only
9958,Trailer Park Boys: The Movie,2006-10-06,,3833507.0,,3833507.0,2006-10-06,2006.0,10.0,True,False,True,Revenue Only
4169,Breach,12-02-2007,0,33231264.0,,33231264.0,2007-12-02,2007.0,12.0,True,False,True,Revenue Only
1253,Breaking and Entering,2006-12-15,0,8974829.0,,8974829.0,2006-12-15,2006.0,12.0,True,False,True,Revenue Only
34389,Iraq in Fragments,21-01-2006,0,202000.0,,202000.0,2006-01-21,2006.0,1.0,True,False,True,Revenue Only
31659,Wise Guys,04/17/1986,,8475466.0,,8475466.0,1986-04-17,1986.0,4.0,True,False,True,Revenue Only
11199,Wild Hogs,2007-03-02,0,253625427.0,,253625427.0,2007-03-02,2007.0,3.0,True,False,True,Revenue Only
14055,Starter for 10,13-09-2006,0,21.0,,21.0,2006-09-13,2006.0,9.0,True,False,True,Revenue Only
2267,The Last Mimzy,2007-02-09,0,27297451.0,,27297451.0,2007-02-09,2007.0,2.0,True,False,True,Revenue Only
6691,Priceless,2006-12-13,0,2036198.0,,2036198.0,2006-12-13,2006.0,12.0,True,False,True,Revenue Only
50185,Diary of a Hitman,11/20/1991,0,31815.0,,31815.0,1991-11-20,1991.0,11.0,True,False,True,Revenue Only
2977,Becoming Jane,03/02/2007,,37311672.0,,37311672.0,2007-03-02,2007.0,3.0,True,False,True,Revenue Only
15664,Right at Your Door,2006-01-23,0,2043704.0,,2043704.0,2006-01-23,2006.0,1.0,True,False,True,Revenue Only
43976,A Moment of Innocence,08/13/1996,0,37598.0,,37598.0,1996-08-13,1996.0,8.0,True,False,True,Revenue Only
8270,The Lookout,09-03-2007,,5367030.0,,5367030.0,2007-09-03,2007.0,9.0,True,False,True,Revenue Only
9903,The Hoax,14-10-2006,,11772461.0,,11772461.0,2006-10-14,2006.0,10.0,True,False,True,Revenue Only
1534,Pathfinder,11-01-2007,0,30822861.0,,30822861.0,2007-11-01,2007.0,11.0,True,False,True,Revenue Only
20405,Puccini for Beginners,01/01/2006,0,89417.0,,89417.0,2006-01-01,2006.0,1.0,True,False,True,Revenue Only
6145,Fracture,04/20/2007,0,91354215.0,,91354215.0,2007-04-20,2007.0,4.0,True,False,True,Revenue Only
185158,The Grace Lee Project,2005-03-11,,5965.0,,5965.0,2005-03-11,2005.0,3.0,True,False,True,Revenue Only
14636,The Condemned,27-04-2007,0,8642858.0,,8642858.0,2007-04-27,2007.0,4.0,True,False,True,Revenue Only
1950,Lucky You,05/01/2007,,5761917.0,,5761917.0,2007-05-01,2007.0,5.0,True,False,True,Revenue Only
13171,The Ex,01-12-2006,0,3091922.0,,3091922.0,2006-01-12,2006.0,1.0,True,False,True,Revenue Only
4977,Paprika,2006-10-01,0,944915.0,,944915.0,2006-10-01,2006.0,10.0,True,False,True,Revenue Only
11705,Red Road,05/20/2006,0,1128345.0,,1128345.0,2006-05-20,2006.0,5.0,True,False,True,Revenue Only
19947,The Adventures of Mark Twain,01-03-1985,0,849915.0,,849915.0,1985-01-03,1985.0,1.0,True,False,True,Revenue Only
5488,"I'm a Cyborg, But That's OK",07-12-2006,0,4354510.0,,4354510.0,2006-07-12,2006.0,7.0,True,False,True,Revenue Only
15860,Dragon Tiger Gate,27-07-2006,0,8685526.0,,8685526.0,2006-07-27,2006.0,7.0,True,False,True,Revenue Only
10063,The Breed,17-05-2006,0,1675484.0,,1675484.0,2006-05-17,2006.0,5.0,True,False,True,Revenue Only
12225,Cashback,2006-09-10,0,2294291.0,,2294291.0,2006-09-10,2006.0,9.0,True,False,True,Revenue Only
1990,Paranoid Park,2007-05-21,0,486021.0,,486021.0,2007-05-21,2007.0,5.0,True,False,True,Revenue Only
1979,Fantastic 4: Rise of the Silver Surfer,06/13/2007,,289047763.0,,289047763.0,2007-06-13,2007.0,6.0,True,False,True,Revenue Only
17320,The TV Set,04/28/2006,0,265198.0,,265198.0,2006-04-28,2006.0,4.0,True,False,True,Revenue Only
21427,The Valet,2006-03-29,0,29326868.0,,29326868.0,2006-03-29,2006.0,3.0,True,False,True,Revenue Only
54934,Swoon,09/11/1992,0,340147.0,,340147.0,1992-09-11,1992.0,9.0,True,False,True,Revenue Only
266525,Alan & Naomi,31-01-1992,0,259.0,,259.0,1992-01-31,1992.0,1.0,True,False,True,Revenue Only
12695,Still Smokin,06-05-1983,0,15543000.0,,15543000.0,1983-06-05,1983.0,6.0,True,False,True,Revenue Only
2359,Sicko,2007-05-18,0,24538513.0,,24538513.0,2007-05-18,2007.0,5.0,True,False,True,Revenue Only
3021,1408,07/12/2007,0,94679598.0,,94679598.0,2007-07-12,2007.0,7.0,True,False,True,Revenue Only
19606,High Road to China,1983-03-18,0,28400000.0,,28400000.0,1983-03-18,1983.0,3.0,True,False,True,Revenue Only
31652,The Mean Season,1985-02-15,0,4300000.0,,4300000.0,1985-02-15,1985.0,2.0,True,False,True,Revenue Only
16083,First Snow,2006-05-05,0,382267.0,,382267.0,2006-05-05,2006.0,5.0,True,False,True,Revenue Only
24582,Manufactured Landscapes,09-09-2006,0,240239.0,,240239.0,2006-09-09,2006.0,9.0,True,False,True,Revenue Only
10857,When the Wind Blows,24-10-1986,0,5274.0,,5274.0,1986-10-24,1986.0,10.0,True,False,True,Revenue Only
44502,The Piano Tuner of Earthquakes,2005-09-09,0,27953.0,,27953.0,2005-09-09,2005.0,9.0,True,False,True,Revenue Only
10074,Hot Rod,2007-08-03,0,14334401.0,,14334401.0,2007-08-03,2007.0,8.0,True,False,True,Revenue Only
3638,No Reservations,07/25/2007,,92601050.0,,92601050.0,2007-07-25,2007.0,7.0,True,False,True,Revenue Only
33916,Czech Dream,30-03-2004,,17393.0,,17393.0,2004-03-30,2004.0,3.0,True,False,True,Revenue Only
8363,Superbad,17-08-2007,0,121463226.0,,121463226.0,2007-08-17,2007.0,8.0,True,False,True,Revenue Only
5956,Joshua,01/21/2007,,719968.0,,719968.0,2007-01-21,2007.0,1.0,True,False,True,Revenue Only
6535,Talk to Me,07/13/2007,0,4778376.0,,4778376.0,2007-07-13,2007.0,7.0,True,False,True,Revenue Only
23495,The War Tapes,22-10-2006,,254190.0,,254190.0,2006-10-22,2006.0,10.0,True,False,True,Revenue Only
9750,Balls of Fury,29-08-2007,0,41098065.0,,41098065.0,2007-08-29,2007.0,8.0,True,False,True,Revenue Only
15156,Illegal Tender,2007-08-24,0,3106835.0,,3106835.0,2007-08-24,2007.0,8.0,True,False,True,Revenue Only
1845,2 Days in Paris,2007-02-09,0,19776159.0,,19776159.0,2007-02-09,2007.0,2.0,True,False,True,Revenue Only
10961,Behind the Mask: The Rise of Leslie Vernon,13-10-2006,,69136.0,,69136.0,2006-10-13,2006.0,10.0,True,False,True,Revenue Only
13501,The Good Night,25-01-2007,,20380.0,,20380.0,2007-01-25,2007.0,1.0,True,False,True,Revenue Only
6916,"Watch Out, We're Mad",29-03-1974,0,36782781.0,,36782781.0,1974-03-29,1974.0,3.0,True,False,True,Revenue Only
10425,The Death and Life of Bobby Z,23-07-2007,0,413454.0,,413454.0,2007-07-23,2007.0,7.0,True,False,True,Revenue Only
10030,Good Luck Chuck,2007-09-21,0,59192128.0,,59192128.0,2007-09-21,2007.0,9.0,True,False,True,Revenue Only
14313,Feast of Love,28-09-2007,0,5741608.0,,5741608.0,2007-09-28,2007.0,9.0,True,False,True,Revenue Only
4538,The Darjeeling Limited,29-09-2007,,24377151.0,,24377151.0,2007-09-29,2007.0,9.0,True,False,True,Revenue Only
4520,Sleuth,2007-10-12,0,342835.0,,342835.0,2007-10-12,2007.0,10.0,True,False,True,Revenue Only
4513,30 Days of Night,2007-10-17,0,75505973.0,,75505973.0,2007-10-17,2007.0,10.0,True,False,True,Revenue Only
5708,Control,26-09-2007,0,8159508.0,,8159508.0,2007-09-26,2007.0,9.0,True,False,True,Revenue Only
3603,Black Sheep,2006-09-09,0,4947717.0,,4947717.0,2006-09-09,2006.0,9.0,True,False,True,Revenue Only
2014,The Edge of Heaven,09/27/2007,0,17804565.0,,17804565.0,2007-09-27,2007.0,9.0,True,False,True,Revenue Only
15651,For the Bible Tells Me So,05-10-2007,0,312751.0,,312751.0,2007-05-10,2007.0,5.0,True,False,True,Revenue Only
5718,King of California,01/24/2007,,1027699.0,,1027699.0,2007-01-24,2007.0,1.0,True,False,True,Revenue Only
7972,Before the Devil Knows You're Dead,26-09-2007,,25005257.0,,25005257.0,2007-09-26,2007.0,9.0,True,False,True,Revenue Only
2013,The Diving Bell and the Butterfly,2007-05-22,0,19777647.0,,19777647.0,2007-05-22,2007.0,5.0,True,False,True,Revenue Only
10520,Itty Bitty Titty Committee,02/09/2007,,18479.0,,18479.0,2007-02-09,2007.0,2.0,True,False,True,Revenue Only
43987,No Mercy for the Rude,24-08-2006,,4.0,,4.0,2006-08-24,2006.0,8.0,True,False,True,Revenue Only
5375,Fred Claus,11/03/2007,0,97838349.0,,97838349.0,2007-11-03,2007.0,11.0,True,False,True,Revenue Only
2310,Beowulf,11/05/2007,0,195735876.0,,195735876.0,2007-11-05,2007.0,11.0,True,False,True,Revenue Only
2284,Mr. Magorium's Wonder Emporium,2007-11-14,0,69474661.0,,69474661.0,2007-11-14,2007.0,11.0,True,False,True,Revenue Only
4723,Southland Tales,05/15/2006,0,374743.0,,374743.0,2006-05-15,2006.0,5.0,True,False,True,Revenue Only
15006,Rails & Ties,09/01/2007,,22136.0,,22136.0,2007-09-01,2007.0,9.0,True,False,True,Revenue Only
13168,Smiley Face,2007-01-21,0,8768.0,,8768.0,2007-01-21,2007.0,1.0,True,False,True,Revenue Only
5876,The Mist,2007-11-21,,57096190.0,,57096190.0,2007-11-21,2007.0,11.0,True,False,True,Revenue Only
1620,Hitman,2007-11-21,,99965753.0,,99965753.0,2007-11-21,2007.0,11.0,True,False,True,Revenue Only
6477,Alvin and the Chipmunks,12/13/2007,0,361366633.0,,361366633.0,2007-12-13,2007.0,12.0,True,False,True,Revenue Only
3902,I'm Not There.,01-10-2007,0,4001121.0,,4001121.0,2007-01-10,2007.0,1.0,True,False,True,Revenue Only
6537,The Orphanage,27-08-2007,0,44000000.0,,44000000.0,2007-08-27,2007.0,8.0,True,False,True,Revenue Only
7326,Juno,2007-12-05,0,231411584.0,,231411584.0,2007-12-05,2007.0,12.0,True,False,True,Revenue Only
11600,Redacted,2007-01-01,0,782102.0,,782102.0,2007-01-01,2007.0,1.0,True,False,True,Revenue Only
53896,Close My Eyes,1991-11-22,0,135893.0,,135893.0,1991-11-22,1991.0,11.0,True,False,True,Revenue Only
6076,Rabbit Without Ears,01-12-2007,0,81303447.0,,81303447.0,2007-01-12,2007.0,1.0,True,False,True,Revenue Only
26990,The Perfect Holiday,12/12/2007,0,5800000.0,,5800000.0,2007-12-12,2007.0,12.0,True,False,True,Revenue Only
33358,The Mostly Unfabulous Social Life of Ethan Green,04/29/2005,0,152810.0,,152810.0,2005-04-29,2005.0,4.0,True,False,True,Revenue Only
13195,Flawless,01-09-2007,,6819587.0,,6819587.0,2007-01-09,2007.0,1.0,True,False,True,Revenue Only
14069,The Girl Who Leapt Through Time,07/15/2006,0,3800000.0,,3800000.0,2006-07-15,2006.0,7.0,True,False,True,Revenue Only
14423,First Sunday,11-01-2008,0,38804615.0,,38804615.0,2008-11-01,2008.0,11.0,True,False,True,Revenue Only
7555,Rambo,2008-01-24,0,113244290.0,,113244290.0,2008-01-24,2008.0,1.0,True,False,True,Revenue Only
7278,Meet the Spartans,2008-01-24,,84646831.0,,84646831.0,2008-01-24,2008.0,1.0,True,False,True,Revenue Only
14220,Strange Wilderness,02/01/2008,,6575282.0,,6575282.0,2008-02-01,2008.0,2.0,True,False,True,Revenue Only
8676,Fool's Gold,2008-02-07,,111231041.0,,111231041.0,2008-02-07,2008.0,2.0,True,False,True,Revenue Only
8247,Jumper,2008-02-10,,222231186.0,,222231186.0,2008-02-10,2008.0,2.0,True,False,True,Revenue Only
8390,"Definitely, Maybe",08-02-2008,0,55447968.0,,55447968.0,2008-08-02,2008.0,8.0,True,False,True,Revenue Only
8204,The Spiderwick Chronicles,02/14/2008,0,162839667.0,,162839667.0,2008-02-14,2008.0,2.0,True,False,True,Revenue Only
8328,Step Up 2: The Streets,2008-02-14,,150816700.0,,150816700.0,2008-02-14,2008.0,2.0,True,False,True,Revenue Only
14073,Jodhaa Akbar,02/15/2008,,13000000.0,,13000000.0,2008-02-15,2008.0,2.0,True,False,True,Revenue Only
13260,Semi-Pro,28-02-2008,0,33472850.0,,33472850.0,2008-02-28,2008.0,2.0,True,False,True,Revenue Only
13493,College Road Trip,07-03-2008,0,68397662.0,,68397662.0,2008-07-03,2008.0,7.0,True,False,True,Revenue Only
7840,"10,000 BC",2008-02-22,,266000000.0,,266000000.0,2008-02-22,2008.0,2.0,True,False,True,Revenue Only
12246,Mongol: The Rise of Genghis Khan,09/20/2007,,26527510.0,,26527510.0,2007-09-20,2007.0,9.0,True,False,True,Revenue Only
7343,City of Men,31-08-2007,0,307076.0,,307076.0,2007-08-31,2007.0,8.0,True,False,True,Revenue Only
12178,Miss Pettigrew Lives for a Day,03/07/2008,0,16051363.0,,16051363.0,2008-03-07,2008.0,3.0,True,False,True,Revenue Only
14054,Snow Angels,07-03-2008,0,414404.0,,414404.0,2008-07-03,2008.0,7.0,True,False,True,Revenue Only
13688,CJ7,01/30/2008,0,47301471.0,,47301471.0,2008-01-30,2008.0,1.0,True,False,True,Revenue Only
32579,Under the Same Moon,2008-03-20,0,23311391.0,,23311391.0,2008-03-20,2008.0,3.0,True,False,True,Revenue Only
18633,Slipstream,10-02-2007,0,27769.0,,27769.0,2007-10-02,2007.0,10.0,True,False,True,Revenue Only
27323,Joysticks,04-03-1983,,3952448.0,,3952448.0,1983-04-03,1983.0,4.0,True,False,True,Revenue Only
9870,Forgetting Sarah Marshall,2008-04-17,0,105173115.0,,105173115.0,2008-04-17,2008.0,4.0,True,False,True,Revenue Only
12473,The Visitor,09/07/2007,0,9234510.0,,9234510.0,2007-09-07,2007.0,9.0,True,False,True,Revenue Only
7459,Speed Racer,09-05-2008,0,93945766.0,,93945766.0,2008-09-05,2008.0,9.0,True,False,True,Revenue Only
10503,Happy-Go-Lucky,2008-04-18,0,18130888.0,,18130888.0,2008-04-18,2008.0,4.0,True,False,True,Revenue Only
13258,Son of Rambow,22-01-2007,0,6870249.0,,6870249.0,2007-01-22,2007.0,1.0,True,False,True,Revenue Only
8617,Prom Night,10-04-2008,0,14796236.0,,14796236.0,2008-10-04,2008.0,10.0,True,False,True,Revenue Only
14784,The Fall,01/03/2008,0,3669465.0,,3669465.0,2008-01-03,2008.0,1.0,True,False,True,Revenue Only
13162,Blind Dating,2006-07-28,0,834457.0,,834457.0,2006-07-28,2006.0,7.0,True,False,True,Revenue Only
2454,The Chronicles of Narnia: Prince Caspian,15-05-2008,0,419651413.0,,419651413.0,2008-05-15,2008.0,5.0,True,False,True,Revenue Only
15281,King Corn,2007-10-12,,81368.0,,81368.0,2007-10-12,2007.0,10.0,True,False,True,Revenue Only
44260,Lake of Fire,09-09-2006,0,25.0,,25.0,2006-09-09,2006.0,9.0,True,False,True,Revenue Only
13636,Bigger Stronger Faster*,05/30/2008,0,307811.0,,307811.0,2008-05-30,2008.0,5.0,True,False,True,Revenue Only
45791,When Did You Last See Your Father?,10/05/2007,0,92.0,,92.0,2007-10-05,2007.0,10.0,True,False,True,Revenue Only
9789,My Brother Is an Only Child,20-04-2007,,6463286.0,,6463286.0,2007-04-20,2007.0,4.0,True,False,True,Revenue Only
12912,Chaos Theory,03/14/2008,0,240476.0,,240476.0,2008-03-14,2008.0,3.0,True,False,True,Revenue Only
14748,Boy A,10/28/2007,0,1200398.0,,1200398.0,2007-10-28,2007.0,10.0,True,False,True,Revenue Only
8909,Wanted,19-06-2008,,258270008.0,,258270008.0,2008-06-19,2008.0,6.0,True,False,True,Revenue Only
27506,West of Zanzibar,11/24/1928,0,921000.0,,921000.0,1928-11-24,1928.0,11.0,True,False,True,Revenue Only
15272,Up the Yangtze,30-09-2007,0,783000.0,,783000.0,2007-09-30,2007.0,9.0,True,False,True,Revenue Only
14349,Sleepwalking,01/14/2008,0,204660.0,,204660.0,2008-01-14,2008.0,1.0,True,False,True,Revenue Only
15654,Kabluey,25-06-2007,0,83398.0,,83398.0,2007-06-25,2007.0,6.0,True,False,True,Revenue Only
14634,The Stone Angel,2007-09-12,0,473993.0,,473993.0,2007-09-12,2007.0,9.0,True,False,True,Revenue Only
10190,Towelhead,12-09-2008,0,367638.0,,367638.0,2008-12-09,2008.0,12.0,True,False,True,Revenue Only
11260,Meet Dave,2008-07-08,,50650079.0,,50650079.0,2008-07-08,2008.0,7.0,True,False,True,Revenue Only
14456,Shrooms,2007-08-16,0,4910682.0,,4910682.0,2007-08-16,2007.0,8.0,True,False,True,Revenue Only
14820,Music Within,05-01-2007,0,153205.0,,153205.0,2007-05-01,2007.0,5.0,True,False,True,Revenue Only
78527,Jimmy Carter Man from Plains,2007-10-26,0,108282.0,,108282.0,2007-10-26,2007.0,10.0,True,False,True,Revenue Only
14048,Man on Wire,2008-07-25,0,2957978.0,,2957978.0,2008-07-25,2008.0,7.0,True,False,True,Revenue Only
16725,The Tracey Fragments,08-02-2007,,31576.0,,31576.0,2007-08-02,2007.0,8.0,True,False,True,Revenue Only
19877,Fist of the North Star,03/08/1986,0,18000000.0,,18000000.0,1986-03-08,1986.0,3.0,True,False,True,Revenue Only
13300,Hell Ride,08/08/2008,0,194287.0,,194287.0,2008-08-08,2008.0,8.0,True,False,True,Revenue Only
13649,High School Musical 2,08/17/2007,0,7000000.0,,7000000.0,2007-08-17,2007.0,8.0,True,False,True,Revenue Only
7446,Tropic Thunder,2008-08-09,0,188072649.0,,188072649.0,2008-08-09,2008.0,8.0,True,False,True,Revenue Only
13107,Henry Poole Is Here,15-08-2008,0,1829917.0,,1829917.0,2008-08-15,2008.0,8.0,True,False,True,Revenue Only
13184,Bangkok Dangerous,21-08-2008,0,42487390.0,,42487390.0,2008-08-21,2008.0,8.0,True,False,True,Revenue Only
13484,The Foot Fist Way,06/24/2006,,245000.0,,245000.0,2006-06-24,2006.0,6.0,True,False,True,Revenue Only
12690,Appaloosa,12-09-2008,0,20211394.0,,20211394.0,2008-12-09,2008.0,12.0,True,False,True,Revenue Only
14326,Nights in Rodanthe,09/26/2008,0,84375061.0,,84375061.0,2008-09-26,2008.0,9.0,True,False,True,Revenue Only
13401,The Accidental Husband,2008-02-29,0,22707064.0,,22707064.0,2008-02-29,2008.0,2.0,True,False,True,Revenue Only
10078,Magicians,05/18/2007,0,1752038.0,,1752038.0,2007-05-18,2007.0,5.0,True,False,True,Revenue Only
30266,"20,000 Leagues Under the Sea",24-12-1916,0,8000000.0,,8000000.0,1916-12-24,1916.0,12.0,True,False,True,Revenue Only
13051,Max Payne,15-10-2008,,85416905.0,,85416905.0,2008-10-15,2008.0,10.0,True,False,True,Revenue Only
13596,My Best Friend's Girl,19-09-2008,0,36620508.0,,36620508.0,2008-09-19,2008.0,9.0,True,False,True,Revenue Only
13948,An American Carol,10/03/2008,,7000000.0,,7000000.0,2008-10-03,2008.0,10.0,True,False,True,Revenue Only
13812,Quarantine,10/10/2008,,40855419.0,,40855419.0,2008-10-10,2008.0,10.0,True,False,True,Revenue Only
10527,Madagascar: Escape 2 Africa,30-10-2008,0,603900354.0,,603900354.0,2008-10-30,2008.0,10.0,True,False,True,Revenue Only
13506,Admiral,06-06-2008,,38135878.0,,38135878.0,2008-06-06,2008.0,6.0,True,False,True,Revenue Only
8338,Blindness,2008-05-14,,19844979.0,,19844979.0,2008-05-14,2008.0,5.0,True,False,True,Revenue Only
10764,Quantum of Solace,10/30/2008,0,586090727.0,,586090727.0,2008-10-30,2008.0,10.0,True,False,True,Revenue Only
8892,A Christmas Tale,16-05-2008,0,7356393.0,,7356393.0,2008-05-16,2008.0,5.0,True,False,True,Revenue Only
13523,Sex Drive,2008-10-16,0,18755936.0,,18755936.0,2008-10-16,2008.0,10.0,True,False,True,Revenue Only
17704,The Living Sea,02/01/1995,0,87600000.0,,87600000.0,1995-02-01,1995.0,2.0,True,False,True,Revenue Only
8841,The Class,24-09-2008,0,28814580.0,,28814580.0,2008-09-24,2008.0,9.0,True,False,True,Revenue Only
13220,Splinter,31-10-2008,0,124191.0,,124191.0,2008-10-31,2008.0,10.0,True,False,True,Revenue Only
10900,Surveillance,2008-02-08,,1115493.0,,1115493.0,2008-02-08,2008.0,2.0,True,False,True,Revenue Only
10360,Hunger,2008-05-15,0,2724474.0,,2724474.0,2008-05-15,2008.0,5.0,True,False,True,Revenue Only
13793,Flashbacks of a Fool,17-10-2008,0,1107542.0,,1107542.0,2008-10-17,2008.0,10.0,True,False,True,Revenue Only
3054,The Wrecking Crew,1968-12-30,0,2400000.0,,2400000.0,1968-12-30,1968.0,12.0,True,False,True,Revenue Only
13971,Wild Child,01-01-2008,0,21972336.0,,21972336.0,2008-01-01,2008.0,1.0,True,False,True,Revenue Only
16409,Last Chance Harvey,2008-12-25,0,14879423.0,,14879423.0,2008-12-25,2008.0,12.0,True,False,True,Revenue Only
13944,Passengers,26-09-2008,0,2000000.0,,2000000.0,2008-09-26,2008.0,9.0,True,False,True,Revenue Only
10521,Bride Wars,09-01-2009,,114663461.0,,114663461.0,2009-09-01,2009.0,9.0,True,False,True,Revenue Only
13635,Mesrine: Killer Instinct,2008-10-22,0,31055440.0,,31055440.0,2008-10-22,2008.0,10.0,True,False,True,Revenue Only
14410,Notorious,01/16/2009,0,43051547.0,,43051547.0,2009-01-16,2009.0,1.0,True,False,True,Revenue Only
14353,Repo! The Genetic Opera,2008-07-18,0,188126.0,,188126.0,2008-07-18,2008.0,7.0,True,False,True,Revenue Only
14254,The Uninvited,30-01-2009,0,41624046.0,,41624046.0,2009-01-30,2009.0,1.0,True,False,True,Revenue Only
10529,Outlander,04/24/2008,,7033683.0,,7033683.0,2008-04-24,2008.0,4.0,True,False,True,Revenue Only
1977,The Grudge 3,2009-05-12,,38610009.0,,38610009.0,2009-05-12,2009.0,5.0,True,False,True,Revenue Only
13510,Eden Lake,2008-09-12,,3983997.0,,3983997.0,2008-09-12,2008.0,9.0,True,False,True,Revenue Only
16804,Departures,13-09-2008,0,69932387.0,,69932387.0,2008-09-13,2008.0,9.0,True,False,True,Revenue Only
1961,My Name Is Bruce,2007-10-01,,173066.0,,173066.0,2007-10-01,2007.0,10.0,True,False,True,Revenue Only
15268,Street Fighter: The Legend of Chun-Li,27-02-2009,0,12764201.0,,12764201.0,2009-02-27,2009.0,2.0,True,False,True,Revenue Only
15670,Madea Goes to Jail,16-02-2009,0,90508336.0,,90508336.0,2009-02-16,2009.0,2.0,True,False,True,Revenue Only
8279,Paris,2008-01-19,,23550000.0,,23550000.0,2008-01-19,2008.0,1.0,True,False,True,Revenue Only
13207,Friday the 13th,2009-02-11,,91379051.0,,91379051.0,2009-02-11,2009.0,2.0,True,False,True,Revenue Only
15159,The Pink Panther 2,2009-02-06,0,75871032.0,,75871032.0,2009-02-06,2009.0,2.0,True,False,True,Revenue Only
18781,The Haunting in Connecticut,27-03-2009,0,77527732.0,,77527732.0,2009-03-27,2009.0,3.0,True,False,True,Revenue Only
161006,Praying With Lior,06/17/2008,0,82.0,,82.0,2008-06-17,2008.0,6.0,True,False,True,Revenue Only
16325,Echelon Conspiracy,2009-02-27,0,500154.0,,500154.0,2009-02-27,2009.0,2.0,True,False,True,Revenue Only
16991,Observe and Report,04/10/2009,,24007324.0,,24007324.0,2009-04-10,2009.0,4.0,True,False,True,Revenue Only
16614,Adventureland,04/03/2009,,17164377.0,,17164377.0,2009-04-03,2009.0,4.0,True,False,True,Revenue Only
20048,Confessions of a Shopaholic,2009-02-05,,108332743.0,,108332743.0,2009-02-05,2009.0,2.0,True,False,True,Revenue Only
21376,A Force of One,06/01/1979,0,20200000.0,,20200000.0,1979-06-01,1979.0,6.0,True,False,True,Revenue Only
19833,In the Loop,2009-01-22,,6149791.0,,6149791.0,2009-01-22,2009.0,1.0,True,False,True,Revenue Only
15801,What Doesn't Kill You,12/12/2008,0,44872.0,,44872.0,2008-12-12,2008.0,12.0,True,False,True,Revenue Only
15092,Crank: High Voltage,04/16/2009,,34560577.0,,34560577.0,2009-04-16,2009.0,4.0,True,False,True,Revenue Only
